query,lat,lon
"Imperial Beach, San Diego County, California, United States",32.583893,-117.1130487
"Malibu, Los Angeles County, California, United States",34.035591,-118.689423
"Bean Hollow State Beach, San Mateo County, California, United States",37.2442516,-122.418424
"Bellows Beach near Wailea Point, O’ahu, Hawaii, United States",,
"Direction Island, Territory of Cocos (Keeling) Islands, Australia",-12.0907502,96.8860578
"North Topsail Beach, Onslow  County, North Carolina, United States",34.4751366,-77.4580663
"Sjøstrand, Oslo Fjord, Norway",,
"Oslo Fjord, Norway",59.5021807,10.5902222
"Faria Beach, Ventura County, California, United States",34.3190377,-119.3847029
"Atlantic Beach, Carteret County, North Carolina, United States",34.6990505,-76.7402108
"Allan-Pensacola Cay, Abaco Islands, Bahamas",,
Senegal,14.4750607,-14.4529612
"Marques Island, Florida, United States",,
"Will Rogers State Beach, Los Angeles County, California, United States",34.0333112,-118.5319547
"Silva's Channel, Mokuleia, O'ahu, Hawaii, United States",,
"Turtle Beach, Siesta Key, Sarasota County, Florida, United States",,
"Shelly Beach, Crescent Head, New South Wales, Australia",,
"Garden City, South Carolina, United States",33.595319,-79.0050172
"Virginia Aquarium & Marine Science Center, Virginia Beach, Virginia, United States",,
"Folkestone, Kent, United Kingdom",51.0791335,1.1794073
"Warra Beach, Coral Bay, Western Australia, Australia",,
"Warrnambool, Victoria, Australia",-38.3826242,142.4814199
"Bird Island, Seychelles",-3.718812,55.2062964
"Kingscliff Beach, New South Wales, Australia",-28.2723534,153.5815531
"Keawakapu Beach, Maui, Hawaii, United States",20.7022177,-156.4457036
"Naples, Florida, United States",26.1421976,-81.7942944
"Providenciales, Turks and Caicos",21.8144471,-72.1509849
"Bimini Islands, Bahamas",25.7488006,-79.257438
"Mornington Island, Gulf of Carpentaria, Queensland, Australia",,
"Hutchinson Island, St. Lucie County, Florida, United States",27.2961557,-80.2161581
"Dumbéa, South Province, New Caledonia",-22.1676665,166.4580117
"Normandy Beach, Hutchinson Island,  St. Lucie County, Florida, United States",,
"Waveland Beach, Hutchinson Island, St. Lucie County, Florida, United States",,
"Ras-Alkalb, Muhafazat Hadramawt, Yemen",,
"Muhafazat Hadramawt, Yemen",16.7323022,48.6084967
"South Golden Beach, New South Wales, Australia",-28.4958914,153.547628
"Moore Park, north of Bundaberg, Queensland, Australia",,
"Tiger Shores Beach, Martin County, Florida, United States",,
"Penhryn Island, Cook islans, New Zealand",,
"Cook islans, New Zealand",,
New Zealand,-41.5000831,172.8344077
"Kaala-Gomen, North Province, New Caledonia",-20.6679308,164.3959969
"Cape Howe, New South Wales, Australia",-37.5045,149.977
"Brunswick Heads, New South Wales, Australia",-28.538885,153.5483811
"Sandbar Beach, New South Wales, Australia",-32.3914493,152.5204632
"Smith Point, Long Island, New York, United States",,
"Majors Bay, Kaua'i, Hawaii, United States",,
"Rangiroa, Tahiti, French Polynesia",,
"Winki Pop, Bells Beach, Victoria, Australia",,
"Raglan, Manu Bay, North Island, New Zealand",,
"Cape Vidal, KwaZulu-Natal, South Africa",-28.1273367,32.5570283
"Wharton Beach, Western Australia, Australia",-33.9401208,122.5268667
"Off Bilisan Point, Hinatuarn Island, Surigao del Norte, Philippines",,
"Surigao del Norte, Philippines",9.7022868,125.5464831
"Nahoon, East London, Eastern Cape Province, South Africa",-32.9757754,27.9268792
"Siletz River mouth, Lincoln County, Oregon, United States",,
"Sebastian Inlet, Florida, United States",27.8557604,-80.4535013
"Isla Blanca Park, South Padre Island, Texas, United States",26.0713946,-97.1586918
"Miller's Point, Western Cape Province, South Africa",-34.2303901,18.4765432
"Off Key Largo, Monroe County, Florida, United States",,
"Onslow Beach, North Carolina, United States",34.5539654,-77.2953066
"Singer Island, Riviera Beach, Florida, United States",26.7850625,-80.0375408
"Noordhoek, Western Cape Province, South Africa",-34.102778,18.38
"Florence, Lane County, Oregon, United States",43.9800086,-124.1013089
"Pennington Bay, Kangaroo Island, South Australia, Australia",-35.8497012,137.7505022
"Les Aigrettes, near Boucan-Canot, Saint-Gilles-les-Bains, Reunion",,
"Saint-Gilles-les-Bains, Reunion",-21.0548416,55.2248423
"Pina, Pernambuco, Brazil",-8.0963033,-34.8946884
"Near Ramon's Village, Ambergris Caye, Belize",,
"Ambergris Caye, Belize",17.9026253,-87.9817932
"Lampedusa Island, Italy",35.5111342,12.5962914
"Pointe du Diable, Saint-Pierre, Reunion",-21.3309974,55.4508769
"Sunrise Beach, Muizenberg, Western Cape Province, South Africa",,
"Le Port, Reunion",-20.9354584,55.2916763
"Newport Aquarium, Newport, Kentucky, United States",39.0943677,-84.4977203
"Oswald State Park, Oregon, United States",,
"Broad Beach, Malibu, Los Angeles County, California, United States",34.0322898,-118.8485362
"Fish Hoek, Western Cape Province, South Africa",-34.137645,18.4246723
"Sargent Beach, Matagorda County, Texas, United States",,
"Western Province, Torres Strait, Australia",,
"Singleton Beach, Hilton Head Island, Beaufort County, South Carolina, United States",32.1884963,-80.6995109
"San Juan Beach, Alicante, Spain",38.3809038,-0.413291
"Body recovered at Goiana, Pernambuco, Brazil",,
"Debordieu Beach, Georgetown County, South Carolina, United States",33.3541739,-79.1529139
"Fort Myers, Florida, United States",26.640628,-81.8723084
"Mangrove Cay, Andros Islands, Bahamas",,
"Andros Islands, Bahamas",,
"Monterey, Monterey County, California, United States",36.600256,-121.8946388
"Waitpinga, South Australia, Australia",-35.5971658,138.5133742
"French Frigate Shoals, Hawaii, United States",23.8066952,-166.2608577
"North Shore, O'ahu, Hawaii, United States",,
"Gun Beach, Guam, United States",13.5251637,144.8039164
"Moffat Beach, Caloundra, Queensland, Australia",-26.7892243,153.1386028
"Sebastian Inlet, Brevard County, Florida, United States",27.8557604,-80.4535013
"Port of the Islands, Collier County, Florida, United States",25.9585929,-81.5108005
"Newcastle Beach, New South Wales, Australia",-32.9307639,151.785093
"Marco Island, Collier County, Florida, United States",25.9372513,-81.71573
"Lumely Beach, Freetown, Western Area, Sierra Leone",,
"Western Area, Sierra Leone",8.3346033,-13.0656016
"Leftovers, near Waimea Bay, O'ahu, Hawaii, United States",,
"Bondi, Sydney, New South Wales, Australia",-33.8906977,151.2724119
"Makena, Maui, Hawaii, United States",20.655027,-156.4424385
"Golden Beach, Caloundra, Queensland, Australia",-26.8156844,153.1197588
"Point Vernon, Hervey Bay, Queensland, Australia",-25.2566045,152.8128281
"Brighton Beach, Adelaide, South Australia, Australia",-35.2798872,138.4606929
"Tu’anuku, Vava'u, Tonga",,
"Off Pu'u Ola'l, Makena, Maui, Hawaii, United States",,
"Coffee Bay, Eastern Cape Province, South Africa",-31.985195,29.14697
"Off City Beach, Perth, Western Australia, Australia",,
"Sandy Cay, Grand Bahama Island, Bahamas",,
"Amity Point, North Stradbroke Island, Queensland, Australia",,
"Soetwater, Western Cape Province, South Africa",-34.1605076,18.3293003
"Tillamook Head, Clatsop County, Oregon, United States",45.9465254,-123.9933921
"Middle Beach, 40 km north of Adelaide, South Australia, Australia",,
"Flinders, Victoria, Australia",-38.473312,145.0187057
"Maré, Loyalty Islands, New Caledonia",-21.5044232,167.9842617
"New Smyrna  Beach, Volusia County, Florida, United States",29.0258132,-80.9271271
"Aston Bay, Eastern Cape Province, South Africa",-34.0792865,24.9072224
"Mavericks, Half Moon Bay, San Mateo County, California, United States",37.4689679,-122.4325445
"Ocean Beach, San Francisco, San Francisco County, California, United States",37.7561513,-122.510185
"Ponce de Leon Inlet, Volusia County, Florida, United States",29.0768191,-80.9176166
"Sunterra Beach, Simpson Bay, Saint Martin",,
"Simpson Bay, Saint Martin",18.0396777,-63.0972367
"Uilenkraalsmond (near Gansbaai), Western Cape Province, South Africa",,
"Klamath River mouth, Del Norte County, California, United States",,
"Salmon Beach, Sonoma County, California, United States",38.3387284,-123.0681497
"Jack McKenney's Canyon, East Wall, Grand Cayman",,
"East Wall, Grand Cayman",,
Grand Cayman,19.3298472,-81.1712216
"Sunny Cove, Fish Hoek, Western Cape Province, South Africa",-34.1443006,18.437119
"Arakoon's Little Bay, New South Wales, Australia",,
"Scarborough Beach, Perth, Western Australia, Australia",-31.9258215,115.8494879
"Tigertail Beach, Collier County, Florida, United States",25.9483431,-81.7428797
"Park Beach, Coff's Harbour, New South Wales, Australia",,
"Fishery Bay, Eyre Peninsula, South Australia, Australia",-34.8617614,135.6882728
"Glenelg, South Australia, Australia",-34.9803673,138.5143342
"Scripps, LaJolla, San Diego County, California, United States",,
"6th Avenue North, Myrtle Beach, Horry County, South Carolina, United States",33.6902603,-78.88492
"34th Avenue North, Myrtle Beach, Horry County, South Carolina, United States",33.7127011,-78.8598939
"Crystal Beach (east of Galveston), Texas, United States",,
"Milnerton Lagoon, Cape Town, Western Cape Province, South Africa",-33.8788158,18.489867
"Carolina Beach off Texas Avenue, New Hanover County, North Carolina, United States",,
"Off North Island, Inner Islands, Seychelles",,
"Inner Islands, Seychelles",,
Seychelles,-4.6574977,55.4540146
"Off Zelda Boulevard, Daytona Beach, Volusia Countyy, Florida, United States",,
"Quarter mile south of Ponce de Leon Inlet, Volusia County, Florida, United States",,
Liberia,5.7499721,-9.3658524
"Ocean World, Changfeng Park, Shanghai, China",,
"Shanghai, China",31.2312707,121.4700152
"Holden Beach, Brunswick County, North Carolina, United States",33.9135061,-78.3038892
"Port Bolivar, Galveston County, Texas, United States",29.3799791,-94.7645679
"Boca Grande, Lee County, Florida, United States",26.7489586,-82.262039
"Destin, Walton County, Florida, United States",30.3787179,-86.3414859
"Atchin Island off Malakula, Malampa Province, Vanuatu",,
"Malampa Province, Vanuatu",-16.0996355,167.416024
"San Luis beach, Baja California, Mexico",,
"Baja California, Mexico",30.0338923,-115.1425107
"Howard E. Futch Memorial Park at Paradise Beach, Brevard County, Florida, United States",,
"Dando/Kaeui Island, South Ch'ungch'ong Province, South Korea",,
"South Ch'ungch'ong Province, South Korea",36.3239389,127.5471201
"Surf City, Long Beach Island, Ocean County, New Jersey, United States",,
"Mustang Island, Corpus Christi, Texas, United States",27.739476,-97.1316551
"Sand Key Beach, Clearwater, Pinellas County, Florida, United States",27.9535055,-82.8283026
"Kei River Mouth, Eastern Cape Province, South Africa",,
"50 km east of Townsville, Queensland, Australia",,
"North Kihei, Maui, Hawaii, United States",20.8115486,-156.5072353
Madagascar,-18.9249604,46.4416422
"Off Sullivans Island, South Carolina, United States",,
"Noreiga's, Maui, Hawaii, United States",,
"Bermagui, New South Wales, Australia",-36.4278621,150.0773955
"Crookhaven, New South Wales, Australia",-34.8984154,150.7678458
"Bremer Island, Northern Territory, Australia",-12.1067545,136.809181
"Bronte Beach, New South Wales, Australia",-33.9036232,151.2682923
"Crescent Beach, Sarasota County, Florida, United States",27.2550518,-82.5402641
"Central Gulf Coast, St. John County, Florida, United States",,
"Isla Blanca Park, South Padre Island, Cameron County, Texas, United States",26.0713946,-97.1586918
"Utila, Bay Islands, Honduras",16.1005116,-86.8949856
"Punta Caracas, Venezuela",10.3748896,-64.4586432
"Wreck Point, Abrolhos Islands, Western Australia, Australia",,
"Albuquerue Aquarium, Albuquerue, New Mexico, United States",,
"New Mexico, United States",34.5802074,-105.996047
"Isipingo, KwaZulu-Natal, South Africa",-29.9847222,30.9208333
"Waiapu River mouth , East Cape, North Island, New Zealand",,
"Santa Isabel Province, Solomon Islands",,
"Brisbane River, Queensland, Australia",-27.1609698,152.5361974
"Long Key, Monroe County, Florida, United States",24.819859,-80.821734
"Rocky Point, north shore of O'ahu, Hawaii, United States",,
"Ilhéus, Bahia, Brazil",-14.792599,-39.0453843
"Uvero, Santiago de Cuba Province, Cuba",,
"Santiago de Cuba Province, Cuba",,
"Port Phillip Bay, Victoria, Australia",-38.1046482,144.7798547
"Blairgowrie, Victoria, Australia",-38.3687445,144.7722682
"Taupiri Bay, North Island, New Zealand",,
"Pasikudha, Eastern Province, Sri Lanka",,
"Eastern Province, Sri Lanka",7.7596435,81.5850205
"West Beach, Adelaide, South Australia, Australia",-34.952514,138.5070639
"Gonubie, Eastern Cape Province, South Africa",-32.9436088,28.0132812
"Fish Hoek, False Bay, Western Cape Province, South Africa",,
"Malakula (Malakula Island), Malampa Province, Vanuatu",-16.2343919,167.4991724
"Santa Lucia, Camaguey Province, Cuba",,
"Camaguey Province, Cuba",,
"Whangarei, North Island, New Zealand",,
"Gansbaai, Western Cape Province, South Africa",-34.582778,19.352222
"Stockton Beach, New South Wales, Australia",-32.8441548,151.8657145
"Limantour Beach, Point Reyes National Seashore, California, United States",,
"Moloka'i, Hawaii, United States",21.1631647,-157.0482432
"Jeffrey’s Bay, Eastern Cape Province, South Africa",-34.0536224,24.9233509
"P' tit Paris, Saint-Pierre, Conservatória District, Reunion",,
"Conservatória District, Reunion",,
"Pismo Beach, San Luis Obispo County, California, United States",35.1427436,-120.641288
"Lifeguard Tower 16, Huntington Beach, Orange County, California, United States",,
"Gold  Beach, Oregon, United States",42.4074459,-124.4217418
"Pina, Recife, Pernambuco, Brazil",-8.0963033,-34.8946884
"North of Apache Pier, Myrtle Beach, Horry County, South Carolina, United States",,
"New Smyrna Beach / Cape Canaveral  National Seashore, Brevard County, Florida, United States",,
"204s, San Clemente, Orange County, California, United States",33.4270275,-117.6124179
"Kibesillah, Mendocino County, California, United States",39.5901611,-123.7777947
"Big Bayou, St. Petersburg, Pinellas County, Florida, United States",27.7403213,-82.6343022
"Park Rynie, KwaZulu-Natal, South Africa",-30.3225,30.7377778
"Cocoa  Beach, Brevard County, Florida, United States",28.3184107,-80.6094959
"Kunashir Island, 70 km from northern Japan, Kuril Islands in the Pacific, Russia",,
"Kuril Islands in the Pacific, Russia",,
"Galveston Island, Texas, United States",29.2221833,-94.90881
"Bryan Beach, Brazoria County, Texas, United States",28.8833061,-95.3785523
"Susami, Wakayama Prefecture, Japan",33.5507649,135.4946824
"Lefthanders Beach, Margaret River, Western Australia, Australia",,
"The lagoon at Dahab, Sinai Peninsula, Egypt",,
"Gulf Shores Beach, Baldwin County, Alabama, United States",30.2446431,-87.7029261
"Disney / Vero Beach, Indian River County, Florida, United States",27.7604323,-80.3961642
"Pirate's Beach, Galveston Island, Texas, United States",,
"Salmon Creek, Sonoma County, California, United States",38.3453665,-123.0574204
"St. Augustine  St. Johns County, Florida, United States",29.8796944,-81.3064863
"Channel between South Padre Island & Padre Island National Seashore, Texas, United States",,
"Motunui, North Island, New Zealand",,
"Nuku'alofa, Tonga",-21.1343401,-175.201808
"Surfers' Corner, Muizenberg, False Bay, Western Cape Province, South Africa",,
"Velzyland, Hawaii, United States",,
"Stuart Rocks, Martin County, Florida, United States",,
"Spot de la gare, Saint-Benoît, Reunion",,
"Saint-Benoît, Reunion",-21.0810433,55.6028127
"Punaluu, Hawaii, United States",21.588489,-157.892075
"Te Arai Point, North Island, New Zealand",,
"Kalihiwai Beach, Kauai, Hawaii, United States",22.2166272,-159.4267246
"5 nm off Cervantes, Western Australia, Australia",,
"South Beach, South Island, near Karitane north of Dunedin, New Zealand",,
"South Island, near Karitane north of Dunedin, New Zealand",,
"Taree, Old Bar Beach, New South Wales, Australia",,
"Coral Bay, Sharm-el-Sheikh, Egypt",27.9296631,34.3698811
"Caves Beach, New South Wales, Australia",-33.1122864,151.6449973
"Binningup, Western Australia, Australia",-33.1491325,115.6972499
"Ensenada de la Coronilla, Rocha, Uruguay",,
"Rocha, Uruguay",-34.0,-54.0
"90 Mile Beach, Northlands, New Zealand",,
"Northlands, New Zealand",-39.3292877,176.7238589
"Playa Colorada Beach, Mochima National Park, only 200 m west of Santa Cruz Beach, Anzoategui, Venezuela",,
"Anzoategui, Venezuela",9.0197925,-64.2168001
"Santa Cruz Beach, Mochima National Park, 250 km from Caracas, Anzoategui, Venezuela",,
"Ballito, KwaZulu-Natal, South Africa",-29.543864,31.214517
